Time stamp,TMR,RMS,sat,didt,Power,Temp,OP
2024-11-16 20:04:04.659552,83,106,0,-45,1023,21.78,22
2024-11-16 20:04:04.661332,-84,104.9,0,-167,1023,21.78,22
2024-11-16 20:04:04.663082,-117,104.9,1,-33,1023,21.78,22
2024-11-16 20:04:04.664633,-116,104.9,1,1,1023,22.27,22
2024-11-16 20:04:04.666123,-114,104.9,1,2,1023,21.78,22
2024-11-16 20:04:04.667656,-37,104.9,0,77,1023,21.78,22
2024-11-16 20:04:04.669196,109,104.9,1,146,1023,21.78,22
2024-11-16 20:04:04.670889,129,104.9,1,20,1023,21.78,22
2024-11-16 20:04:04.672350,129,104.9,1,0,1023,21.78,22
2024-11-16 20:04:04.673811,123,104.9,1,-6,1023,21.78,22
2024-11-16 20:04:04.675357,16,104.9,0,-107,1023,21.78,22
2024-11-16 20:04:04.676986,-109,104.5,1,-125,1023,21.78,22
2024-11-16 20:04:04.678535,-117,104.5,1,-8,1023,21.78,22
2024-11-16 20:04:04.680021,-117,104.5,1,0,1023,21.78,22
2024-11-16 20:04:04.681484,-99,104.5,1,18,1023,21.78,22
2024-11-16 20:04:04.682946,44,104.5,0,143,1023,21.78,22
2024-11-16 20:04:04.684470,128,104.5,1,84,1023,21.78,22
2024-11-16 20:04:04.686155,129,104.5,1,1,1023,21.78,22
2024-11-16 20:04:04.687889,129,104.5,1,0,1023,21.78,22
2024-11-16 20:04:04.689480,100,104.5,1,-29,1023,21.78,22
2024-11-16 20:04:04.691138,-62,104.5,0,-162,1023,21.78,22
2024-11-16 20:04:04.692953,-116,107,1,-54,1023,21.78,22
2024-11-16 20:04:04.694664,-117,107,1,-1,1023,21.78,22
2024-11-16 20:04:04.696205,-115,107,1,2,1023,21.78,22
2024-11-16 20:04:04.697674,-59,107,0,56,1023,21.78,22
2024-11-16 20:04:04.699177,99,107,1,158,1023,21.78,22
2024-11-16 20:04:16.741254,-96,76.9,1,-14,1023,21.78,10
2024-11-16 20:04:16.743928,-85,76.9,0,11,1023,21.78,10
2024-11-16 20:04:16.745788,-37,77.2,0,48,1023,21.78,10
2024-11-16 20:04:16.747370,44,77.2,0,81,1023,21.78,10
2024-11-16 20:04:16.748940,94,77.2,1,50,1023,22.27,10
2024-11-16 20:04:16.750590,106,77.2,1,12,1023,21.78,10
2024-11-16 20:04:16.752177,96,77.2,1,-10,1023,21.78,10
2024-11-16 20:04:16.753789,48,77.2,0,-48,1023,21.78,10
2024-11-16 20:04:16.755406,-31,77.2,0,-79,1023,21.78,10
2024-11-16 20:04:16.757025,-83,77.2,0,-52,1023,21.78,10
2024-11-16 20:04:16.758777,-95,77.2,1,-12,1023,21.78,10
2024-11-16 20:04:16.760710,-85,77.2,0,10,1023,21.78,10
2024-11-16 20:04:16.762457,-35,76.8,0,50,1023,22.27,10
2024-11-16 20:04:16.764078,47,76.8,0,82,1023,21.78,10
2024-11-16 20:04:16.765675,96,76.8,1,49,1023,21.78,10
2024-11-16 20:04:16.767358,107,76.8,1,11,1023,21.78,10
2024-11-16 20:04:16.768859,95,76.8,1,-12,1023,21.78,10
2024-11-16 20:04:16.770312,46,76.8,0,-49,1023,21.78,10
2024-11-16 20:04:16.771957,-34,76.8,0,-80,1023,21.78,10
2024-11-16 20:04:16.773493,-85,76.8,0,-51,1023,21.78,10
2024-11-16 20:04:16.774993,-95,76.8,1,-10,1023,21.78,10
2024-11-16 20:04:16.776479,-84,76.8,0,11,1023,21.78,10
2024-11-16 20:04:16.777942,-32,77.3,0,52,1023,21.78,10
2024-11-16 20:04:16.779422,49,77.3,0,81,1023,21.29,10
2024-11-16 20:04:16.780867,96,77.3,1,47,1023,21.78,10
2024-11-16 20:04:16.782296,107,77.3,1,11,1023,21.78,10
2024-11-16 20:04:16.783843,95,77.3,1,-12,1023,21.78,10
2024-11-16 20:04:16.785432,45,77.3,0,-50,1023,21.78,10
2024-11-16 20:04:16.787059,-39,77.3,0,-84,1023,21.78,10
2024-11-16 20:04:16.788990,-84,77.3,0,-45,1023,21.78,10
2024-11-16 20:04:16.790908,-94,77.3,1,-10,1023,21.78,10
2024-11-16 20:04:16.792798,-82,77.3,0,12,1023,22.27,10
2024-11-16 20:04:16.794311,-30,77,0,52,1023,21.78,10
2024-11-16 20:04:16.795757,50,77,0,80,1023,21.78,10
2024-11-16 20:04:16.797223,97,77,1,47,1023,21.78,10
2024-11-16 20:04:16.798667,107,77,1,10,1023,21.78,10
2024-11-16 20:04:16.800189,93,77,0,-14,1023,21.78,10
2024-11-16 20:04:16.801620,42,77,0,-51,1023,21.78,10
2024-11-16 20:04:16.803124,-39,77,0,-81,1023,22.27,10
2024-11-16 20:04:16.804649,-85,77,0,-46,1023,21.78,10
2024-11-16 20:04:16.806167,-96,77,1,-11,1023,21.78,10
2024-11-16 20:04:16.807626,-82,77,0,14,1023,21.78,10
2024-11-16 20:04:16.809068,-28,77,0,54,1023,20.8,10
2024-11-16 20:04:16.810456,53,77,0,81,1023,21.78,10
2024-11-16 20:04:16.811864,98,77,1,45,1023,21.78,10
2024-11-16 20:04:16.813378,108,77,1,10,1023,21.78,10
2024-11-16 20:04:16.814886,93,77,0,-15,1023,21.78,10
2024-11-16 20:04:16.816547,39,77,0,-54,1023,22.27,10
2024-11-16 20:04:16.818195,-41,77,0,-80,1023,21.78,10
2024-11-16 20:04:16.820134,-86,77,0,-45,1023,21.78,10
2024-11-16 20:04:16.822075,-96,77,1,-10,1023,21.78,10
2024-11-16 20:04:16.823824,-80,77,0,16,1023,21.78,10
2024-11-16 20:04:16.825294,-26,77.3,0,54,1023,21.78,10
2024-11-16 20:04:16.826699,56,77.3,0,82,1023,21.78,10
2024-11-16 20:04:16.828215,98,77.3,1,42,1023,21.78,10
2024-11-16 20:04:16.829687,107,77.3,1,9,1023,22.27,10
2024-11-16 20:04:16.831123,92,77.3,0,-15,1023,21.78,10
2024-11-16 20:04:16.832569,37,77.3,0,-55,1023,21.78,10
2024-11-16 20:04:16.834046,-44,77.3,0,-81,1023,21.78,10
2024-11-16 20:04:16.835538,-87,77.3,0,-43,1023,21.78,10
2024-11-16 20:04:16.836953,-95,77.3,1,-8,1023,22.27,10
2024-11-16 20:04:16.838363,-79,77.3,0,16,1023,21.78,10
2024-11-16 20:04:16.839798,-24,77.1,0,55,1023,21.78,10
2024-11-16 20:04:16.841182,57,77.1,0,81,1023,21.78,10
2024-11-16 20:04:16.842562,98,77.1,1,41,1023,22.27,10
2024-11-16 20:04:16.844036,108,77.1,1,10,1023,21.78,10
2024-11-16 20:04:16.845456,91,77.1,0,-17,1023,21.78,10
2024-11-16 20:04:16.847013,36,77.1,0,-55,1023,21.78,10
2024-11-16 20:04:16.848660,-44,77.1,0,-80,1023,21.78,10
2024-11-16 20:04:16.850447,-87,77.1,0,-43,1023,21.78,10
2024-11-16 20:04:16.852514,-95,77.1,1,-8,1023,21.78,10
2024-11-16 20:04:16.854248,-79,77.1,0,16,1023,21.78,10
2024-11-16 20:04:16.855880,-21,77.1,0,58,1023,21.78,10
2024-11-16 20:04:16.857275,59,77.1,0,80,1023,21.78,10
2024-11-16 20:04:16.858749,100,77.1,1,41,1023,21.78,10
2024-11-16 20:04:16.860174,107,77.1,1,7,1023,21.78,10
2024-11-16 20:04:16.861599,90,77.1,0,-17,1023,21.78,10
2024-11-16 20:04:16.863115,33,77.1,0,-57,1023,21.78,10
2024-11-16 20:04:16.864631,-49,77.1,0,-82,1023,21.78,10
2024-11-16 20:04:16.866105,-87,77.1,0,-38,1023,22.27,10
2024-11-16 20:04:16.867579,-95,77.1,1,-8,1023,21.78,10
2024-11-16 20:04:16.869008,-78,77.1,0,17,1023,21.78,10
2024-11-16 20:04:16.870415,-19,77.2,0,59,1023,21.78,10
2024-11-16 20:04:16.871859,60,77.2,0,79,1023,21.78,10
2024-11-16 20:04:16.873278,100,77.2,1,40,1023,21.78,10
2024-11-16 20:04:16.874639,108,77.2,1,8,1023,21.78,10
2024-11-16 20:04:16.876072,89,77.2,0,-19,1023,21.78,10
2024-11-16 20:04:16.877523,30,77.2,0,-59,1023,21.78,10
2024-11-16 20:04:16.879172,-49,77.2,0,-79,1023,21.78,10
2024-11-16 20:04:16.880773,-88,77.2,0,-39,1023,21.78,10
2024-11-16 20:04:16.882611,-94,77.2,1,-6,1023,21.78,10
2024-11-16 20:04:16.884429,-76,77.2,0,18,1023,21.78,10
2024-11-16 20:04:16.886140,-17,76.9,0,59,1023,21.78,10
2024-11-16 20:04:16.887609,61,76.9,0,78,1023,21.78,10
2024-11-16 20:04:16.889038,101,76.9,1,40,1023,21.78,10
2024-11-16 20:04:16.890473,106,76.9,1,5,1023,21.78,10
2024-11-16 20:04:16.891943,88,76.9,0,-18,1023,21.78,10
2024-11-16 20:04:16.893383,28,76.9,0,-60,1023,21.78,10
2024-11-16 20:04:16.894852,-50,76.9,0,-78,1023,21.78,10
2024-11-16 20:04:16.896475,-89,76.9,0,-39,1023,21.78,10
2024-11-16 20:04:28.935897,98,106.5,1,-139,1023,21.78,21
2024-11-16 20:04:28.940471,-117,106.5,1,-19,1023,21.78,21
2024-11-16 20:04:28.943849,-117,105.9,1,0,1023,21.29,21
2024-11-16 20:04:28.946470,-106,105.9,1,11,1023,21.78,21
2024-11-16 20:04:28.948208,15,105.9,0,121,1023,21.78,21
2024-11-16 20:04:28.949788,121,105.9,1,106,1023,22.27,21
2024-11-16 20:04:28.951546,129,105.9,1,8,1023,21.78,21
2024-11-16 20:04:28.953194,129,105.9,1,0,1023,21.78,21
2024-11-16 20:04:28.955248,107,105.9,1,-22,1023,21.78,21
2024-11-16 20:04:28.957187,-40,105.9,0,-147,1023,21.29,21
2024-11-16 20:04:28.958907,-114,105.9,1,-74,1023,21.78,21
2024-11-16 20:04:28.960721,-116,105.9,1,-2,1023,21.78,21
2024-11-16 20:04:28.962337,-115,106.1,1,1,1023,21.78,21
2024-11-16 20:04:28.963896,-72,106.1,0,43,1023,21.78,21
2024-11-16 20:04:28.965411,86,106.1,0,158,1023,21.78,21
2024-11-16 20:04:28.966890,130,106.1,1,44,1023,21.78,21
2024-11-16 20:04:28.968434,130,106.1,1,0,1023,21.78,21
2024-11-16 20:04:28.970153,127,106.1,1,-3,1023,21.78,21
2024-11-16 20:04:28.971914,64,106.1,0,-63,1023,21.78,21
2024-11-16 20:04:28.973756,-88,106.1,0,-152,1023,21.78,21
2024-11-16 20:04:28.975452,-117,106.1,1,-29,1023,21.78,21
2024-11-16 20:04:28.977042,-118,106.1,1,-1,1023,22.27,21
2024-11-16 20:04:28.978557,-109,107.3,1,9,1023,20.8,21
2024-11-16 20:04:28.980097,-11,107.3,0,98,1023,21.78,21
2024-11-16 20:04:28.981660,114,107.3,1,125,1023,21.78,21
2024-11-16 20:04:28.983227,130,107.3,1,16,1023,21.78,21
2024-11-16 20:04:28.984949,129,107.3,1,-1,1023,21.78,21
2024-11-16 20:04:28.986642,116,107.3,1,-13,1023,21.78,21
2024-11-16 20:04:28.988597,-18,107.3,0,-134,1023,21.78,21
2024-11-16 20:04:28.990582,-111,107.3,1,-93,1023,21.78,21
2024-11-16 20:04:28.992496,-118,107.3,1,-7,1023,21.78,21
2024-11-16 20:04:28.994051,-117,107.3,1,1,1023,22.27,21
2024-11-16 20:04:28.995614,-85,105.9,0,32,1023,21.78,21
2024-11-16 20:04:28.997157,67,105.9,0,152,1023,21.78,21
2024-11-16 20:04:28.998677,127,105.9,1,60,1023,21.78,21
2024-11-16 20:04:29.000155,129,105.9,1,2,1023,21.78,21
2024-11-16 20:04:29.001622,128,105.9,1,-1,1023,21.78,21
2024-11-16 20:04:29.003126,81,105.9,0,-47,1023,21.78,21
2024-11-16 20:04:29.004762,-76,105.9,0,-157,1023,21.78,21
2024-11-16 20:04:29.006639,-116,105.9,1,-40,1023,21.78,21
2024-11-16 20:04:29.008262,-117,105.9,1,-1,1023,21.78,21
2024-11-16 20:04:29.009772,-114,105.9,1,3,1023,21.78,21
2024-11-16 20:04:29.011326,-35,106.5,0,79,1023,21.78,21
2024-11-16 20:04:29.012889,106,106.5,1,141,1023,21.78,21
2024-11-16 20:04:29.014434,129,106.5,1,23,1023,21.78,21
2024-11-16 20:04:29.016104,129,106.5,1,0,1023,21.78,21
2024-11-16 20:04:29.017704,120,106.5,1,-9,1023,21.78,21
2024-11-16 20:04:29.019469,14,106.5,0,-106,1023,21.78,21
2024-11-16 20:04:29.021361,-106,106.5,1,-120,1023,21.78,21
2024-11-16 20:04:29.023527,-117,106.5,1,-11,1023,21.78,21
2024-11-16 20:04:29.025096,-117,106.5,1,0,1023,21.78,21
2024-11-16 20:04:29.026595,-96,106.5,1,21,1023,21.78,21
2024-11-16 20:04:29.028165,47,104,0,143,1023,22.27,21
2024-11-16 20:04:29.029631,125,104,1,78,1023,21.78,21
2024-11-16 20:04:29.031085,131,104,1,6,1023,21.78,21
2024-11-16 20:04:29.032611,128,104,1,-3,1023,21.78,21
2024-11-16 20:04:29.034120,96,104,1,-32,1023,21.78,21
2024-11-16 20:04:29.035751,-59,104,0,-155,1023,21.78,21
2024-11-16 20:04:29.037350,-116,104,1,-57,1023,21.78,21
2024-11-16 20:04:29.039052,-117,104,1,-1,1023,21.78,21
2024-11-16 20:04:29.040706,-115,104,1,2,1023,21.78,21
2024-11-16 20:04:29.042219,-63,104,0,52,1023,21.78,21
2024-11-16 20:04:29.043749,95,104.1,1,158,1023,21.78,21
2024-11-16 20:04:29.045250,129,104.1,1,34,1023,21.78,21
2024-11-16 20:04:29.046918,128,104.1,1,-1,1023,21.78,21
2024-11-16 20:04:29.048554,125,104.1,1,-3,1023,21.78,21
2024-11-16 20:04:29.050196,45,104.1,0,-80,1023,21.78,21
2024-11-16 20:04:29.052117,-97,104.1,1,-142,1023,21.78,21
2024-11-16 20:04:29.054033,-117,104.1,1,-20,1023,21.78,21
2024-11-16 20:04:29.055978,-117,104.1,1,0,1023,21.78,21
2024-11-16 20:04:29.057504,-108,104.1,1,9,1023,21.78,21
2024-11-16 20:04:29.058996,1,104.1,0,109,1023,21.78,21
2024-11-16 20:04:29.060624,119,104,1,118,1023,22.27,21
2024-11-16 20:04:29.062145,129,104,1,10,1023,21.78,21
2024-11-16 20:04:29.063671,128,104,1,-1,1023,21.78,21
2024-11-16 20:04:29.065228,109,104,1,-19,1023,21.78,21
2024-11-16 20:04:29.066822,-34,104,0,-143,1023,21.78,21
2024-11-16 20:04:29.068443,-114,104,1,-80,1023,21.78,21
2024-11-16 20:04:29.069992,-118,104,1,-4,1023,21.78,21
2024-11-16 20:04:29.071463,-117,104,1,1,1023,21.78,21
2024-11-16 20:04:29.073208,-82,104,0,35,1023,21.78,21
2024-11-16 20:04:29.074724,73,104,0,155,1023,21.78,21
2024-11-16 20:04:29.076301,127,106.2,1,54,1023,21.78,21
2024-11-16 20:04:29.077920,130,106.2,1,3,1023,21.78,21
2024-11-16 20:04:29.079586,127,106.2,1,-3,1023,21.78,21
2024-11-16 20:04:29.081187,73,106.2,0,-54,1023,21.78,21
2024-11-16 20:04:29.082997,-83,106.2,0,-156,1023,21.78,21
2024-11-16 20:04:29.084878,-117,106.2,1,-34,1023,21.78,21
2024-11-16 20:04:29.086628,-117,106.2,1,0,1023,21.78,21
2024-11-16 20:04:29.088222,-112,106.2,1,5,1023,21.78,21
2024-11-16 20:04:29.090012,-31,106.2,0,81,1023,21.78,21
2024-11-16 20:04:29.091625,109,106.2,1,140,1023,21.78,21
2024-11-16 20:04:29.093132,129,106.8,1,20,1023,21.78,21
2024-11-16 20:04:29.094587,129,106.8,1,0,1023,21.78,21
2024-11-16 20:04:29.096152,118,106.8,1,-11,1023,21.78,21
2024-11-16 20:04:29.097698,-1,106.8,0,-119,1023,21.78,21
2024-11-16 20:04:29.099324,-108,106.8,1,-107,1023,22.27,21
2024-11-16 20:04:29.100873,-116,106.8,1,-8,1023,21.78,21
2024-11-16 20:04:29.102466,-117,106.8,1,-1,1023,21.78,21
2024-11-16 20:04:29.103988,-94,106.8,1,23,1023,21.78,21
2024-11-16 20:04:41.139769,-66,81.7,0,32,1023,21.78,11
2024-11-16 20:04:41.145846,13,81.7,0,79,1023,21.78,11
2024-11-16 20:04:41.151058,87,81.7,0,74,1023,21.78,11
2024-11-16 20:04:41.152887,110,81.7,1,23,1023,21.78,11
2024-11-16 20:04:41.154876,109,81.7,1,-1,1023,21.78,11
2024-11-16 20:04:41.156798,79,81.7,0,-30,1023,21.78,11
2024-11-16 20:04:41.158558,-3,81.7,0,-82,1023,21.78,11
2024-11-16 20:04:41.160527,-75,81.7,0,-72,1023,21.78,11
2024-11-16 20:04:41.162110,-99,81.7,1,-24,1023,21.78,11
2024-11-16 20:04:41.163609,-96,81.7,1,3,1023,21.78,11
2024-11-16 20:04:41.165308,-66,81.8,0,30,1023,21.78,11
2024-11-16 20:04:41.166870,14,81.8,0,80,1023,21.78,11
2024-11-16 20:04:41.168434,88,81.8,0,74,1023,21.78,11
2024-11-16 20:04:41.169931,110,81.8,1,22,1023,21.78,11
2024-11-16 20:04:41.171433,108,81.8,1,-2,1023,21.78,11
2024-11-16 20:04:41.172903,78,81.8,0,-30,1023,21.78,11
2024-11-16 20:04:41.174568,-4,81.8,0,-82,1023,21.78,11
2024-11-16 20:04:41.176306,-76,81.8,0,-72,1023,21.78,11
2024-11-16 20:04:41.177871,-99,81.8,1,-23,1023,21.78,11
2024-11-16 20:04:41.179325,-97,81.8,1,2,1023,21.78,11
2024-11-16 20:04:41.180813,-65,81.9,0,32,1023,21.78,11
2024-11-16 20:04:41.182241,16,81.9,0,81,1023,21.78,11
2024-11-16 20:04:41.183699,88,81.9,0,72,1023,21.78,11
2024-11-16 20:04:41.185161,110,81.9,1,22,1023,21.78,11
2024-11-16 20:04:41.186682,109,81.9,1,-1,1023,21.78,11
2024-11-16 20:04:41.188383,77,81.9,0,-32,1023,21.78,11
2024-11-16 20:04:41.189949,-5,81.9,0,-82,1023,21.78,11
2024-11-16 20:04:41.191615,-76,81.9,0,-71,1023,21.78,11
2024-11-16 20:04:41.193339,-99,81.9,1,-23,1023,21.78,11
2024-11-16 20:04:41.194985,-96,81.9,1,3,1023,21.78,11
2024-11-16 20:04:41.196702,-64,81.8,0,32,1023,22.27,11
2024-11-16 20:04:41.198174,16,81.8,0,80,1023,21.78,11
2024-11-16 20:04:41.199658,89,81.8,0,73,1023,21.78,11
2024-11-16 20:04:41.201144,110,81.8,1,21,1023,21.78,11
2024-11-16 20:04:41.202610,109,81.8,1,-1,1023,21.78,11
2024-11-16 20:04:41.204104,76,81.8,0,-33,1023,21.78,11
2024-11-16 20:04:41.205526,-6,81.8,0,-82,1023,22.27,11
2024-11-16 20:04:41.207040,-77,81.8,0,-71,1023,21.78,11
2024-11-16 20:04:41.208689,-100,81.8,1,-23,1023,21.78,11
2024-11-16 20:04:41.210122,-96,81.8,1,4,1023,21.78,11
2024-11-16 20:04:41.211609,-63,82,0,33,1023,21.78,11
2024-11-16 20:04:41.213021,20,82,0,83,1023,21.78,11
2024-11-16 20:04:41.214436,90,82,0,70,1023,21.78,11
2024-11-16 20:04:41.215980,110,82,1,20,1023,21.78,11
2024-11-16 20:04:41.217453,107,82,1,-3,1023,21.78,11
2024-11-16 20:04:41.219098,74,82,0,-33,1023,21.78,11
2024-11-16 20:04:41.220691,-8,82,0,-82,1023,21.78,11
2024-11-16 20:04:41.222371,-78,82,0,-70,1023,21.78,11
2024-11-16 20:04:41.224274,-100,82,1,-22,1023,21.78,11
2024-11-16 20:04:41.225933,-95,82,1,5,1023,21.78,11
2024-11-16 20:04:41.227508,-61,81.6,0,34,1023,21.78,11
2024-11-16 20:04:41.228889,23,81.6,0,84,1023,21.78,11
2024-11-16 20:04:41.230322,91,81.6,0,68,1023,21.78,11
2024-11-16 20:04:41.231856,111,81.6,1,20,1023,21.78,11
2024-11-16 20:04:41.233369,107,81.6,1,-4,1023,21.78,11
2024-11-16 20:04:41.234834,74,81.6,0,-33,1023,21.78,11
2024-11-16 20:04:41.236423,-10,81.6,0,-84,1023,21.78,11
2024-11-16 20:04:41.237950,-81,81.6,0,-71,1023,21.78,11
2024-11-16 20:04:41.239488,-99,81.6,1,-18,1023,21.78,11
2024-11-16 20:04:41.240854,-97,81.6,1,2,1023,21.78,11
2024-11-16 20:04:41.242312,-60,82.2,0,37,1023,21.78,11
2024-11-16 20:04:41.243733,24,82.2,0,84,1023,21.78,11
2024-11-16 20:04:41.245464,91,82.2,0,67,1023,21.78,11
2024-11-16 20:04:41.247036,111,82.2,1,20,1023,21.78,11
2024-11-16 20:04:41.248601,106,82.2,1,-5,1023,21.78,11
2024-11-16 20:04:41.250271,71,82.2,0,-35,1023,21.78,11
2024-11-16 20:04:41.251918,-12,82.2,0,-83,1023,21.78,11
2024-11-16 20:04:41.253609,-80,82.2,0,-68,1023,21.78,11
2024-11-16 20:04:41.255437,-101,82.2,1,-21,1023,21.78,11
2024-11-16 20:04:41.257127,-94,82.2,1,7,1023,21.78,11
2024-11-16 20:04:41.258678,-57,81.6,0,37,1023,21.78,11
2024-11-16 20:04:41.260142,27,81.6,0,84,1023,21.78,11
2024-11-16 20:04:41.261558,93,81.6,0,66,1023,21.78,11
2024-11-16 20:04:41.263058,111,81.6,1,18,1023,21.78,11
2024-11-16 20:04:41.264551,106,81.6,1,-5,1023,21.78,11
2024-11-16 20:04:41.266062,69,81.6,0,-37,1023,21.78,11
2024-11-16 20:04:41.267623,-16,81.6,0,-85,1023,21.78,11
2024-11-16 20:04:41.269141,-81,81.6,0,-65,1023,21.78,11
2024-11-16 20:04:41.270656,-99,81.6,1,-18,1023,21.78,11
2024-11-16 20:04:41.272108,-96,81.6,1,3,1023,21.78,11
2024-11-16 20:04:41.273581,-56,81.7,0,40,1023,21.78,11
2024-11-16 20:04:41.275002,28,81.7,0,84,1023,21.78,11
2024-11-16 20:04:41.276438,94,81.7,1,66,1023,21.78,11
2024-11-16 20:04:41.277899,111,81.7,1,17,1023,21.78,11
2024-11-16 20:04:41.279362,106,81.7,1,-5,1023,21.78,11
2024-11-16 20:04:41.280984,67,81.7,0,-39,1023,21.78,11
2024-11-16 20:04:41.282632,-15,81.7,0,-82,1023,21.78,11
2024-11-16 20:04:41.284540,-81,81.7,0,-66,1023,21.78,11
2024-11-16 20:04:41.286341,-100,81.7,1,-19,1023,21.78,11
2024-11-16 20:04:41.288033,-93,81.7,0,7,1023,21.78,11
2024-11-16 20:04:41.289625,-55,81.4,0,38,1023,21.78,11
2024-11-16 20:04:41.291018,32,81.4,0,87,1023,21.78,11
2024-11-16 20:04:41.292486,94,81.4,1,62,1023,21.78,11
2024-11-16 20:04:41.293972,112,81.4,1,18,1023,21.78,11
2024-11-16 20:04:41.295454,106,81.4,1,-6,1023,21.78,11
2024-11-16 20:04:41.296922,66,81.4,0,-40,1023,21.78,11
2024-11-16 20:04:41.298474,-20,81.4,0,-86,1023,21.78,11
2024-11-16 20:04:41.300059,-83,81.4,0,-63,1023,21.78,11
2024-11-16 20:04:41.301581,-99,81.4,1,-16,1023,21.78,11
2024-11-16 20:04:41.302983,-93,81.4,0,6,1023,21.78,11
2024-11-16 20:04:53.344120,112,106.3,1,124,1023,21.78,20
2024-11-16 20:04:53.348989,129,106.3,1,17,1023,21.78,20
2024-11-16 20:04:53.351613,129,105.5,1,0,1023,21.78,20
2024-11-16 20:04:53.354024,111,105.5,1,-18,1023,21.78,20
2024-11-16 20:04:53.355882,-20,105.5,0,-131,1023,22.27,20
2024-11-16 20:04:53.357836,-110,105.5,1,-90,1023,21.78,20
2024-11-16 20:04:53.359482,-117,105.5,1,-7,1023,21.78,20
2024-11-16 20:04:53.361106,-117,105.5,1,0,1023,21.78,20
2024-11-16 20:04:53.362702,-83,105.5,0,34,1023,21.78,20
2024-11-16 20:04:53.364589,63,105.5,0,146,1023,21.78,20
2024-11-16 20:04:53.366348,127,105.5,1,64,1023,21.78,20
2024-11-16 20:04:53.368168,129,105.5,1,2,1023,21.78,20
2024-11-16 20:04:53.369722,127,106.1,1,-2,1023,21.78,20
2024-11-16 20:04:53.371239,76,106.1,0,-51,1023,21.78,20
2024-11-16 20:04:53.373041,-76,106.1,0,-152,1023,21.78,20
2024-11-16 20:04:53.374860,-116,106.1,1,-40,1023,21.78,20
2024-11-16 20:04:53.376582,-117,106.1,1,-1,1023,22.27,20
2024-11-16 20:04:53.378131,-112,106.1,1,5,1023,21.78,20
2024-11-16 20:04:53.379709,-35,106.1,0,77,1023,21.78,20
2024-11-16 20:04:53.381297,104,106.1,1,139,1023,21.78,20
2024-11-16 20:04:53.382820,129,106.1,1,25,1023,21.78,20
2024-11-16 20:04:53.384314,129,106.1,1,0,1023,21.78,20
2024-11-16 20:04:53.385883,117,106.2,1,-12,1023,21.78,20
2024-11-16 20:04:53.387378,4,106.2,0,-113,1023,21.78,20
2024-11-16 20:04:53.389043,-105,106.2,1,-109,1023,21.78,20
2024-11-16 20:04:53.390711,-118,106.2,1,-13,1023,21.78,20
2024-11-16 20:04:53.392498,-117,106.2,1,1,1023,21.78,20
2024-11-16 20:04:53.394139,-93,106.2,0,24,1023,21.78,20
2024-11-16 20:04:53.395866,43,106.2,0,136,1023,21.78,20
2024-11-16 20:04:53.397588,124,106.2,1,81,1023,21.78,20
2024-11-16 20:04:53.399354,130,106.2,1,6,1023,21.78,20
2024-11-16 20:04:53.401009,129,106.2,1,-1,1023,21.78,20
2024-11-16 20:04:53.402552,89,105.7,0,-40,1023,21.78,20
2024-11-16 20:04:53.404216,-62,105.7,0,-151,1023,21.78,20
2024-11-16 20:04:53.405839,-114,105.7,1,-52,1023,21.78,20
2024-11-16 20:04:53.407433,-117,105.7,1,-3,1023,21.78,20
2024-11-16 20:04:53.409026,-113,105.7,1,4,1023,21.78,20
2024-11-16 20:04:53.410555,-53,105.7,0,60,1023,21.78,20
2024-11-16 20:04:53.412106,94,105.7,1,147,1023,21.78,20
2024-11-16 20:04:53.413618,129,105.7,1,35,1023,21.78,20
2024-11-16 20:04:53.415039,130,105.7,1,1,1023,21.78,20
2024-11-16 20:04:53.416582,123,105.7,1,-7,1023,21.78,20
2024-11-16 20:04:53.418112,36,105.6,0,-87,1023,21.78,20
2024-11-16 20:04:53.419799,-96,105.6,1,-132,1023,21.78,20
2024-11-16 20:04:53.421425,-117,105.6,1,-21,1023,21.78,20
2024-11-16 20:04:53.423087,-117,105.6,1,0,1023,21.78,20
2024-11-16 20:04:53.424824,-104,105.6,1,13,1023,21.78,20
2024-11-16 20:04:53.426473,12,105.6,0,116,1023,21.78,20
2024-11-16 20:04:53.428293,118,105.6,1,106,1023,21.78,20
2024-11-16 20:04:53.430080,129,105.6,1,11,1023,21.78,20
2024-11-16 20:04:53.431756,128,105.6,1,-1,1023,21.78,20
2024-11-16 20:04:53.433345,104,105.6,1,-24,1023,21.78,20
2024-11-16 20:04:53.435021,-46,103.3,0,-150,1023,21.78,20
2024-11-16 20:04:53.436655,-114,103.3,1,-68,1023,21.78,20
2024-11-16 20:04:53.438219,-115,103.3,1,-1,1023,21.78,20
2024-11-16 20:04:53.439706,-115,103.3,1,0,1023,21.78,20
2024-11-16 20:04:53.441260,-67,103.3,0,48,1023,21.78,20
2024-11-16 20:04:53.442816,85,103.3,0,152,1023,21.78,20
2024-11-16 20:04:53.444357,127,103.3,1,42,1023,21.78,20
2024-11-16 20:04:53.445829,129,103.3,1,2,1023,21.78,20
2024-11-16 20:04:53.447364,124,103.3,1,-5,1023,21.78,20
2024-11-16 20:04:53.448876,57,103.3,0,-67,1023,21.78,20
2024-11-16 20:04:53.450487,-91,102.3,0,-148,1023,21.78,20
2024-11-16 20:04:53.452120,-117,102.3,1,-26,1023,21.78,20
2024-11-16 20:04:53.453842,-118,102.3,1,-1,1023,21.78,20
